time,value,value
02/08/2016 12:50:00,21.100000381469727,90.72666931152344
02/08/2016 12:55:00,21.190000534057617,90.56666564941406
02/08/2016 13:00:00,21.226667404174805,90.13333129882812
02/08/2016 13:05:00,21.299999237060547,89.76333618164062
02/08/2016 13:10:00,21.299999237060547,89.41999816894531
02/08/2016 13:15:00,21.299999237060547,89.21666717529297
02/08/2016 13:20:00,21.299999237060547,89.27999877929688
02/08/2016 13:25:00,21.299999237060547,89.22666931152344
02/08/2016 13:30:00,21.329999923706055,88.98666381835938
02/08/2016 13:35:00,21.399999618530273,88.63666534423828
02/08/2016 13:40:00,21.479999542236328,88.32333374023438
02/08/2016 13:45:00,21.5,87.97333526611328
02/08/2016 13:50:00,21.5,87.52999877929688
02/08/2016 13:55:00,21.53333282470703,86.9566650390625
02/08/2016 14:00:00,21.600000381469727,86.6500015258789
02/08/2016 14:05:00,21.626667022705078,86.39666748046875
02/08/2016 14:10:00,21.700000762939453,86.0999984741211
02/08/2016 14:15:00,21.703332901000977,85.63999938964844
02/08/2016 14:20:00,21.72333335876465,85.0433349609375
02/08/2016 14:25:00,21.709999084472656,84.88999938964844
02/08/2016 14:30:00,21.863332748413086,84.04000091552734
02/08/2016 14:35:00,22.1299991607666,82.03666687011719
02/08/2016 14:40:00,22.40333366394043,80.5199966430664
02/08/2016 14:45:00,22.56999969482422,79.44999694824219
02/08/2016 14:50:00,22.616666793823242,78.59666442871094
02/08/2016 14:55:00,22.703332901000977,77.86000061035156
02/08/2016 15:00:00,22.796667098999023,77.2933349609375
02/08/2016 15:05:00,22.8799991607666,76.65333557128906
02/08/2016 15:10:00,22.899999618530273,76.05000305175781
02/08/2016 15:15:00,22.899999618530273,75.5633316040039
02/08/2016 15:20:00,22.97333335876465,75.32666778564453
02/08/2016 15:25:00,23.010000228881836,75.0199966430664
02/08/2016 15:30:00,23.100000381469727,74.67333221435547
02/08/2016 15:35:00,23.100000381469727,74.34666442871094
02/08/2016 15:40:00,23.1200008392334,73.97333526611328
02/08/2016 15:45:00,23.200000762939453,73.59333038330078
02/08/2016 15:50:00,23.200000762939453,73.25333404541016
02/08/2016 15:55:00,23.27666664123535,73.03666687011719
02/08/2016 16:00:00,23.299999237060547,72.77999877929688
02/08/2016 16:05:00,23.3266658782959,72.4366683959961
02/08/2016 16:10:00,23.399999618530273,72.03666687011719
02/08/2016 16:15:00,23.399999618530273,71.65333557128906
02/08/2016 16:20:00,23.476667404174805,71.23332977294922
02/08/2016 16:25:00,23.5,71.04000091552734
02/08/2016 16:30:00,23.5,70.77666473388672
02/08/2016 16:35:00,23.5,70.46333312988281
02/08/2016 16:40:00,23.5,70.2300033569336
02/08/2016 16:45:00,23.5,70.07333374023438
02/08/2016 16:50:00,23.53333282470703,69.96333312988281
02/08/2016 16:55:00,23.600000381469727,69.7066650390625
02/08/2016 17:00:00,23.5766658782959,69.80333709716797
02/08/2016 17:05:00,23.303333282470703,71.86666870117188
02/08/2016 17:10:00,22.9233341217041,73.55999755859375
02/08/2016 17:15:00,22.6733341217041,74.69666290283203
02/08/2016 17:20:00,22.573333740234375,75.53666687011719
02/08/2016 17:25:00,22.456666946411133,76.10333251953125
02/08/2016 17:30:00,22.386667251586914,76.75666809082031
02/08/2016 17:35:00,22.299999237060547,77.5199966430664
02/08/2016 17:40:00,22.246665954589844,78.2699966430664
02/08/2016 17:45:00,22.200000762939453,78.76667022705078
02/08/2016 17:50:00,22.143333435058594,79.163330078125
02/08/2016 17:55:00,22.100000381469727,79.4366683959961
02/08/2016 18:00:00,22.003334045410156,79.73999786376953
02/08/2016 18:05:00,22.0,80.30000305175781
02/08/2016 18:10:00,21.983333587646484,81.09333038330078
02/08/2016 18:15:00,21.899999618530273,81.96333312988281
02/08/2016 18:20:00,21.876667022705078,82.58999633789062
02/08/2016 18:25:00,21.799999237060547,83.02333068847656
02/08/2016 18:30:00,21.746665954589844,83.4000015258789
02/08/2016 18:35:00,21.700000762939453,83.84666442871094
02/08/2016 18:40:00,21.700000762939453,84.3133316040039
02/08/2016 18:45:00,21.690000534057617,84.62666320800781
02/08/2016 18:50:00,21.600000381469727,84.89666748046875
02/08/2016 18:55:00,21.600000381469727,85.11000061035156
02/08/2016 19:00:00,21.600000381469727,85.45999908447266
02/08/2016 19:05:00,21.600000381469727,85.6933364868164
02/08/2016 19:10:00,21.586666107177734,85.5199966430664
02/08/2016 19:15:00,21.503334045410156,85.30333709716797
02/08/2016 19:20:00,21.5,85.19999694824219
02/08/2016 19:25:00,21.426666259765625,85.30000305175781
02/08/2016 19:30:00,21.3700008392334,85.57666778564453
02/08/2016 19:35:00,21.299999237060547,85.88999938964844
02/08/2016 19:40:00,21.299999237060547,86.22666931152344
02/08/2016 19:45:00,21.299999237060547,86.58333587646484
02/08/2016 19:50:00,21.286666870117188,86.84666442871094
02/08/2016 19:55:00,21.200000762939453,87.0433349609375
02/08/2016 20:00:00,21.196666717529297,87.3066635131836
02/08/2016 20:05:00,21.1200008392334,87.4566650390625
02/08/2016 20:10:00,21.100000381469727,87.67333221435547
02/08/2016 20:15:00,21.100000381469727,87.86666870117188
02/08/2016 20:20:00,21.030000686645508,87.99666595458984
02/08/2016 20:25:00,21.0,88.1433334350586
02/08/2016 20:30:00,21.0,88.19999694824219
02/08/2016 20:35:00,21.036666870117188,88.19999694824219
02/08/2016 20:40:00,21.100000381469727,88.21666717529297
02/08/2016 20:45:00,21.100000381469727,88.19666290283203
02/08/2016 20:50:00,21.06333351135254,88.15666961669922
02/08/2016 20:55:00,21.0,88.23332977294922
02/08/2016 21:00:00,21.0,88.37999725341797
02/08/2016 21:05:00,20.753334045410156,88.42333221435547
02/08/2016 21:10:00,20.486665725708008,88.88999938964844
02/08/2016 21:15:00,20.24333381652832,89.38333129882812
02/08/2016 21:20:00,20.020000457763672,89.92333221435547
02/08/2016 21:25:00,19.856666564941406,90.32333374023438
02/08/2016 21:30:00,19.799999237060547,90.77999877929688
02/08/2016 21:35:00,19.71666717529297,91.13999938964844
02/08/2016 21:40:00,19.626667022705078,91.43333435058594
02/08/2016 21:45:00,19.600000381469727,91.73332977294922
02/08/2016 21:50:00,19.59666633605957,92.00666809082031
02/08/2016 21:55:00,19.510000228881836,92.20999908447266
02/08/2016 22:00:00,19.5,92.41666412353516
02/08/2016 22:05:00,19.5,92.57666778564453
02/08/2016 22:10:00,19.5,92.76333618164062
02/08/2016 22:15:00,19.43666648864746,92.84666442871094
02/08/2016 22:20:00,19.399999618530273,92.9566650390625
02/08/2016 22:25:00,19.399999618530273,93.11666870117188
02/08/2016 22:30:00,19.399999618530273,93.19999694824219
02/08/2016 22:35:00,19.399999618530273,93.26667022705078
02/08/2016 22:40:00,19.399999618530273,93.19999694824219
02/08/2016 22:45:00,19.399999618530273,93.20333099365234
02/08/2016 22:50:00,19.399999618530273,93.25333404541016
02/08/2016 22:55:00,19.399999618530273,93.19999694824219
02/08/2016 23:00:00,19.399999618530273,93.11000061035156
02/08/2016 23:05:00,19.399999618530273,92.83000183105469
02/08/2016 23:10:00,19.41666603088379,92.63666534423828
02/08/2016 23:15:00,19.479999542236328,92.336669921875
02/08/2016 23:20:00,19.426666259765625,92.02999877929688
02/08/2016 23:25:00,19.486665725708008,91.67666625976562
02/08/2016 23:30:00,19.5,91.3566665649414
02/08/2016 23:35:00,19.5,91.02666473388672
02/08/2016 23:40:00,19.5,90.6500015258789
02/08/2016 23:45:00,19.5,90.22333526611328
02/08/2016 23:50:00,19.5,89.88999938964844
02/08/2016 23:55:00,19.56333351135254,89.50666809082031
03/08/2016 00:00:00,19.600000381469727,89.1500015258789
03/08/2016 00:05:00,19.600000381469727,88.75666809082031
03/08/2016 00:10:00,19.600000381469727,88.40333404541016
03/08/2016 00:15:00,19.600000381469727,88.03333282470703
03/08/2016 00:20:00,19.600000381469727,87.82666854858398
03/08/2016 00:25:00,19.6466672261556,87.58333206176758
03/08/2016 00:30:00,19.700000762939453,87.36333541870117
03/08/2016 00:35:00,19.700000762939453,87.14999898274739
03/08/2016 00:40:00,19.700000762939453,86.88333435058594
03/08/2016 00:45:00,19.700000762939453,86.58666534423828
03/08/2016 00:50:00,19.700000762939453,86.34666900634765
03/08/2016 00:55:00,19.786666425069175,85.55666732788086
03/08/2016 01:00:00,20.07666695912679,83.82000020345052
